,date,time,action,protocol,src-ip,dist-ip,size,tcpflags,tcpsyn,tcpack,tcpwin,icmptype,icmpcode,path
41253,2021-02-12,08:03:30,ALLOW,TCP,192.168.0.108,203.205.235.243,60706,443,0,-,0,0,0,SEND
41254,2021-02-12,08:03:30,ALLOW,TCP,192.168.0.108,203.205.235.243,60707,443,0,-,0,0,0,SEND
41255,2021-02-12,08:03:30,ALLOW,TCP,192.168.0.108,203.205.235.243,60708,443,0,-,0,0,0,SEND
41256,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60710,443,0,-,0,0,0,SEND
41257,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60711,443,0,-,0,0,0,SEND
41258,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60712,443,0,-,0,0,0,SEND
41259,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60713,443,0,-,0,0,0,SEND
41260,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60714,443,0,-,0,0,0,SEND
41261,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60715,443,0,-,0,0,0,SEND
41262,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60717,443,0,-,0,0,0,SEND
41263,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60716,443,0,-,0,0,0,SEND
41264,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60718,443,0,-,0,0,0,SEND
41265,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60719,443,0,-,0,0,0,SEND
41266,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60720,443,0,-,0,0,0,SEND
41267,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60721,443,0,-,0,0,0,SEND
41268,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60722,443,0,-,0,0,0,SEND
41269,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60723,443,0,-,0,0,0,SEND
41270,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60724,443,0,-,0,0,0,SEND
41271,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60726,443,0,-,0,0,0,SEND
41272,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60725,443,0,-,0,0,0,SEND
41273,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60727,443,0,-,0,0,0,SEND
41274,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60728,443,0,-,0,0,0,SEND
41275,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60730,443,0,-,0,0,0,SEND
41276,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60729,443,0,-,0,0,0,SEND
41277,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60731,443,0,-,0,0,0,SEND
41278,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60732,443,0,-,0,0,0,SEND
41279,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60733,443,0,-,0,0,0,SEND
41280,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60734,443,0,-,0,0,0,SEND
41281,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60735,443,0,-,0,0,0,SEND
41282,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60736,443,0,-,0,0,0,SEND
41283,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60737,443,0,-,0,0,0,SEND
41284,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60738,443,0,-,0,0,0,SEND
41285,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60739,443,0,-,0,0,0,SEND
41286,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60740,443,0,-,0,0,0,SEND
41287,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60741,443,0,-,0,0,0,SEND
41288,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60742,443,0,-,0,0,0,SEND
41289,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60744,443,0,-,0,0,0,SEND
41290,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60743,443,0,-,0,0,0,SEND
41291,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60745,443,0,-,0,0,0,SEND
41292,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60746,443,0,-,0,0,0,SEND
41293,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60747,443,0,-,0,0,0,SEND
41294,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60748,443,0,-,0,0,0,SEND
41295,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60749,443,0,-,0,0,0,SEND
41296,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60750,443,0,-,0,0,0,SEND
41297,2021-02-12,08:03:31,ALLOW,TCP,192.168.0.108,203.205.235.243,60751,443,0,-,0,0,0,SEND
41298,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60752,443,0,-,0,0,0,SEND
41299,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60753,443,0,-,0,0,0,SEND
41300,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60754,443,0,-,0,0,0,SEND
41301,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60755,443,0,-,0,0,0,SEND
41302,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60756,443,0,-,0,0,0,SEND
41303,2021-02-12,08:03:32,ALLOW,UDP,192.168.0.108,192.168.0.1,57636,53,0,-,-,-,-,SEND
41305,2021-02-12,08:03:32,ALLOW,UDP,192.168.56.1,224.0.0.252,61536,5355,0,-,-,-,-,SEND
41307,2021-02-12,08:03:32,ALLOW,UDP,192.168.99.1,224.0.0.252,61536,5355,0,-,-,-,-,SEND
41309,2021-02-12,08:03:32,ALLOW,UDP,192.168.0.108,224.0.0.252,53129,5355,0,-,-,-,-,SEND
41310,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60757,443,0,-,0,0,0,SEND
41311,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60758,443,0,-,0,0,0,SEND
41312,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60759,443,0,-,0,0,0,SEND
41313,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60760,443,0,-,0,0,0,SEND
41314,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60761,443,0,-,0,0,0,SEND
41315,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60762,443,0,-,0,0,0,SEND
41316,2021-02-12,08:03:32,ALLOW,UDP,192.168.0.108,192.168.0.1,63930,53,0,-,-,-,-,SEND
41317,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60763,443,0,-,0,0,0,SEND
41318,2021-02-12,08:03:32,ALLOW,UDP,192.168.0.108,192.168.0.1,54669,53,0,-,-,-,-,SEND
41319,2021-02-12,08:03:32,ALLOW,UDP,192.168.0.108,142.250.182.238,54670,443,0,-,-,-,-,SEND
41320,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,142.250.182.238,60770,443,0,-,0,0,0,SEND
41321,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60764,443,0,-,0,0,0,SEND
41322,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60765,443,0,-,0,0,0,SEND
41323,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60766,443,0,-,0,0,0,SEND
41324,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60767,443,0,-,0,0,0,SEND
41325,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60768,443,0,-,0,0,0,SEND
41326,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,52.184.81.210,60769,443,0,-,0,0,0,SEND
41327,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60771,443,0,-,0,0,0,SEND
41328,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60773,443,0,-,0,0,0,SEND
41329,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60774,443,0,-,0,0,0,SEND
41330,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60775,443,0,-,0,0,0,SEND
41331,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60776,443,0,-,0,0,0,SEND
41332,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60777,443,0,-,0,0,0,SEND
41333,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60778,443,0,-,0,0,0,SEND
41334,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60779,443,0,-,0,0,0,SEND
41335,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60781,443,0,-,0,0,0,SEND
41336,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60780,443,0,-,0,0,0,SEND
41337,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60782,443,0,-,0,0,0,SEND
41338,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60783,443,0,-,0,0,0,SEND
41339,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60784,443,0,-,0,0,0,SEND
41340,2021-02-12,08:03:32,ALLOW,UDP,192.168.0.108,192.168.0.1,62944,53,0,-,-,-,-,SEND
41341,2021-02-12,08:03:32,ALLOW,UDP,192.168.0.108,142.250.192.46,62945,443,0,-,-,-,-,SEND
41342,2021-02-12,08:03:32,ALLOW,UDP,192.168.0.108,192.168.0.1,59775,53,0,-,-,-,-,SEND
41343,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60786,443,0,-,0,0,0,SEND
41344,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60787,443,0,-,0,0,0,SEND
41345,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60788,443,0,-,0,0,0,SEND
41346,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60789,443,0,-,0,0,0,SEND
41347,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60790,443,0,-,0,0,0,SEND
41348,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,142.250.192.46,60793,443,0,-,0,0,0,SEND
41349,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60791,443,0,-,0,0,0,SEND
41350,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60794,443,0,-,0,0,0,SEND
41351,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60795,443,0,-,0,0,0,SEND
41352,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60797,443,0,-,0,0,0,SEND
41353,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60796,443,0,-,0,0,0,SEND
41354,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60798,443,0,-,0,0,0,SEND
41355,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,52.55.208.245,60792,443,0,-,0,0,0,SEND
41356,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60799,443,0,-,0,0,0,SEND
41357,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60800,443,0,-,0,0,0,SEND
41358,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60801,443,0,-,0,0,0,SEND
41359,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60802,443,0,-,0,0,0,SEND
41360,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60803,443,0,-,0,0,0,SEND
41361,2021-02-12,08:03:32,ALLOW,TCP,192.168.0.108,203.205.235.243,60804,443,0,-,0,0,0,SEND
41362,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60805,443,0,-,0,0,0,SEND
41363,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60806,443,0,-,0,0,0,SEND
41364,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60807,443,0,-,0,0,0,SEND
41365,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60808,443,0,-,0,0,0,SEND
41366,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60809,443,0,-,0,0,0,SEND
41367,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60810,443,0,-,0,0,0,SEND
41368,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60811,443,0,-,0,0,0,SEND
41369,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60812,443,0,-,0,0,0,SEND
41370,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60813,443,0,-,0,0,0,SEND
41371,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60814,443,0,-,0,0,0,SEND
41372,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60815,443,0,-,0,0,0,SEND
41373,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60816,443,0,-,0,0,0,SEND
41374,2021-02-12,08:03:33,ALLOW,UDP,192.168.0.108,192.168.0.1,55954,53,0,-,-,-,-,SEND
41375,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60817,443,0,-,0,0,0,SEND
41376,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60818,443,0,-,0,0,0,SEND
41377,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60819,443,0,-,0,0,0,SEND
41378,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60820,443,0,-,0,0,0,SEND
41379,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,117.18.237.29,60823,80,0,-,0,0,0,SEND
41380,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60821,443,0,-,0,0,0,SEND
41381,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60822,443,0,-,0,0,0,SEND
41382,2021-02-12,08:03:33,ALLOW,UDP,192.168.0.108,192.168.0.1,58020,53,0,-,-,-,-,SEND
41383,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60824,443,0,-,0,0,0,SEND
41384,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,142.250.182.238,60830,443,0,-,0,0,0,SEND
41385,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60825,443,0,-,0,0,0,SEND
41386,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60826,443,0,-,0,0,0,SEND
41387,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60827,443,0,-,0,0,0,SEND
41388,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60828,443,0,-,0,0,0,SEND
41389,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60829,443,0,-,0,0,0,SEND
41390,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60831,443,0,-,0,0,0,SEND
41391,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60832,443,0,-,0,0,0,SEND
41392,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60834,443,0,-,0,0,0,SEND
41393,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60833,443,0,-,0,0,0,SEND
41394,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60835,443,0,-,0,0,0,SEND
41395,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60836,443,0,-,0,0,0,SEND
41396,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60837,443,0,-,0,0,0,SEND
41397,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60838,443,0,-,0,0,0,SEND
41398,2021-02-12,08:03:33,ALLOW,TCP,192.168.0.108,203.205.235.243,60839,443,0,-,0,0,0,SEND
41399,2021-02-12,08:03:33,ALLOW,UDP,192.168.0.108,142.250.67.206,58022,443,0,-,-,-,-,SEND
41400,2021-02-12,08:03:34,ALLOW,UDP,192.168.0.108,192.168.0.1,52479,53,0,-,-,-,-,SEND
41401,2021-02-12,08:03:34,ALLOW,TCP,192.168.0.108,13.107.21.200,60840,443,0,-,0,0,0,SEND
41402,2021-02-12,08:03:36,ALLOW,UDP,192.168.0.108,192.168.0.1,54173,53,0,-,-,-,-,SEND
41403,2021-02-12,08:03:36,ALLOW,UDP,192.168.0.108,192.168.0.1,50823,53,0,-,-,-,-,SEND
41404,2021-02-12,08:03:36,ALLOW,TCP,192.168.0.108,40.100.138.18,60844,443,0,-,0,0,0,SEND
41405,2021-02-12,08:03:36,ALLOW,TCP,192.168.0.108,40.100.138.18,60843,443,0,-,0,0,0,SEND
41406,2021-02-12,08:03:36,ALLOW,UDP,192.168.0.108,192.168.0.1,51224,53,0,-,-,-,-,SEND
41407,2021-02-12,08:03:36,ALLOW,TCP,192.168.0.108,13.107.6.158,60845,443,0,-,0,0,0,SEND
41408,2021-02-12,08:03:37,ALLOW,TCP,192.168.0.108,161.69.226.71,60847,443,0,-,0,0,0,SEND
41409,2021-02-12,08:03:37,ALLOW,TCP,192.168.0.108,161.69.226.71,60846,443,0,-,0,0,0,SEND
41410,2021-02-12,08:03:37,ALLOW,TCP,192.168.0.108,161.69.226.71,60849,443,0,-,0,0,0,SEND
41411,2021-02-12,08:03:37,ALLOW,TCP,192.168.0.108,161.69.226.71,60850,443,0,-,0,0,0,SEND
41412,2021-02-12,08:03:37,ALLOW,UDP,192.168.0.108,192.168.0.1,54464,53,0,-,-,-,-,SEND
41413,2021-02-12,08:03:37,ALLOW,TCP,192.168.0.108,52.111.252.0,60851,443,0,-,0,0,0,SEND
41414,2021-02-12,08:03:38,ALLOW,TCP,192.168.0.108,161.69.226.71,60848,443,0,-,0,0,0,SEND
41415,2021-02-12,08:03:38,ALLOW,UDP,192.168.0.108,192.168.0.1,51841,53,0,-,-,-,-,SEND
41416,2021-02-12,08:03:38,ALLOW,TCP,192.168.0.108,20.190.145.178,60856,443,0,-,0,0,0,SEND
41417,2021-02-12,08:03:38,ALLOW,TCP,192.168.0.108,20.190.145.178,60855,443,0,-,0,0,0,SEND
41418,2021-02-12,08:03:38,ALLOW,TCP,192.168.0.108,20.190.145.178,60854,443,0,-,0,0,0,SEND
41419,2021-02-12,08:03:38,ALLOW,UDP,192.168.0.108,192.168.0.1,53181,53,0,-,-,-,-,SEND
41420,2021-02-12,08:03:38,ALLOW,UDP,192.168.0.108,172.217.174.74,53182,443,0,-,-,-,-,SEND
41421,2021-02-12,08:03:39,ALLOW,UDP,192.168.0.108,192.168.0.1,57931,53,0,-,-,-,-,SEND
41422,2021-02-12,08:03:39,ALLOW,TCP,192.168.0.108,172.217.174.74,60857,443,0,-,0,0,0,SEND
41423,2021-02-12,08:03:39,ALLOW,TCP,192.168.0.108,142.250.77.42,60858,443,0,-,0,0,0,SEND
41424,2021-02-12,08:03:39,ALLOW,UDP,192.168.0.108,172.217.174.74,57932,443,0,-,-,-,-,SEND
41425,2021-02-12,08:03:39,ALLOW,UDP,192.168.0.108,192.168.0.1,58649,53,0,-,-,-,-,SEND
41426,2021-02-12,08:03:39,ALLOW,TCP,192.168.0.108,172.217.174.74,60859,443,0,-,0,0,0,SEND
41427,2021-02-12,08:03:39,ALLOW,TCP,192.168.0.108,172.217.166.174,60860,443,0,-,0,0,0,SEND
41428,2021-02-12,08:03:39,ALLOW,UDP,192.168.0.108,192.168.0.1,53978,53,0,-,-,-,-,SEND
41429,2021-02-12,08:03:39,ALLOW,UDP,192.168.0.108,142.250.77.42,53979,443,0,-,-,-,-,SEND
41430,2021-02-12,08:03:39,ALLOW,UDP,192.168.0.108,192.168.0.1,50694,53,0,-,-,-,-,SEND
41431,2021-02-12,08:03:39,ALLOW,UDP,192.168.0.108,172.64.96.14,50695,443,0,-,-,-,-,SEND
41432,2021-02-12,08:03:39,ALLOW,TCP,192.168.0.108,103.31.145.137,60863,443,0,-,0,0,0,SEND
41433,2021-02-12,08:03:39,ALLOW,TCP,192.168.0.108,103.31.145.137,60865,443,0,-,0,0,0,SEND
41434,2021-02-12,08:03:39,ALLOW,TCP,192.168.0.108,103.31.145.137,60864,443,0,-,0,0,0,SEND
41435,2021-02-12,08:03:39,ALLOW,TCP,192.168.0.108,103.31.145.137,60862,443,0,-,0,0,0,SEND
41436,2021-02-12,08:03:39,ALLOW,TCP,192.168.0.108,52.114.75.150,60861,443,0,-,0,0,0,SEND
41437,2021-02-12,08:03:39,ALLOW,UDP,192.168.0.108,142.250.77.42,50696,443,0,-,-,-,-,SEND
41438,2021-02-12,08:03:39,ALLOW,UDP,192.168.0.108,192.168.0.1,52751,53,0,-,-,-,-,SEND
41439,2021-02-12,08:03:39,ALLOW,UDP,192.168.0.108,192.168.0.1,54615,53,0,-,-,-,-,SEND
41440,2021-02-12,08:03:39,ALLOW,TCP,192.168.0.108,34.107.247.156,60866,443,0,-,0,0,0,SEND
41441,2021-02-12,08:03:39,ALLOW,TCP,192.168.0.108,34.255.50.110,60867,443,0,-,0,0,0,SEND
41442,2021-02-12,08:03:40,ALLOW,UDP,192.168.0.108,192.168.0.1,56811,53,0,-,-,-,-,SEND
41443,2021-02-12,08:03:40,ALLOW,TCP,192.168.0.108,216.58.203.46,60868,443,0,-,0,0,0,SEND
41444,2021-02-12,08:03:40,ALLOW,UDP,192.168.0.108,192.168.0.1,58978,53,0,-,-,-,-,SEND
41445,2021-02-12,08:03:40,ALLOW,TCP,192.168.0.108,142.250.77.74,60869,443,0,-,0,0,0,SEND
41446,2021-02-12,08:03:40,ALLOW,UDP,192.168.0.108,216.58.203.46,58979,443,0,-,-,-,-,SEND
41447,2021-02-12,08:03:40,ALLOW,UDP,192.168.0.108,142.250.77.74,58980,443,0,-,-,-,-,SEND
41448,2021-02-12,08:03:41,ALLOW,TCP,192.168.0.108,34.107.247.156,60872,443,0,-,0,0,0,SEND
41449,2021-02-12,08:03:43,ALLOW,UDP,192.168.0.108,192.168.0.1,61801,53,0,-,-,-,-,SEND
41450,2021-02-12,08:03:43,ALLOW,TCP,192.168.0.108,107.178.240.159,60873,443,0,-,0,0,0,SEND
41451,2021-02-12,08:03:43,ALLOW,UDP,192.168.0.108,192.168.0.1,57443,53,0,-,-,-,-,SEND
41452,2021-02-12,08:03:43,ALLOW,TCP,192.168.0.108,52.139.172.218,60874,443,0,-,0,0,0,SEND
41453,2021-02-12,08:03:43,ALLOW,UDP,192.168.0.108,192.168.0.1,63658,53,0,-,-,-,-,SEND
41454,2021-02-12,08:03:43,ALLOW,TCP,192.168.0.108,35.227.225.220,60875,443,0,-,0,0,0,SEND
41455,2021-02-12,08:03:43,ALLOW,UDP,192.168.0.108,192.168.0.1,58399,53,0,-,-,-,-,SEND
41457,2021-02-12,08:03:43,ALLOW,UDP,192.168.56.1,224.0.0.252,53752,5355,0,-,-,-,-,SEND
41459,2021-02-12,08:03:43,ALLOW,UDP,192.168.99.1,224.0.0.252,53752,5355,0,-,-,-,-,SEND
41461,2021-02-12,08:03:43,ALLOW,UDP,192.168.56.1,224.0.0.252,56118,5355,0,-,-,-,-,SEND
41463,2021-02-12,08:03:43,ALLOW,UDP,192.168.99.1,224.0.0.252,56118,5355,0,-,-,-,-,SEND
41465,2021-02-12,08:03:43,ALLOW,UDP,192.168.0.108,224.0.0.252,65214,5355,0,-,-,-,-,SEND
41467,2021-02-12,08:03:43,ALLOW,UDP,192.168.0.108,224.0.0.252,65236,5355,0,-,-,-,-,SEND
41468,2021-02-12,08:03:43,ALLOW,UDP,192.168.0.108,192.168.0.1,50329,53,0,-,-,-,-,SEND
41469,2021-02-12,08:03:43,ALLOW,TCP,192.168.0.108,104.209.172.133,60877,443,0,-,0,0,0,SEND
41470,2021-02-12,08:03:43,ALLOW,UDP,192.168.0.108,192.168.0.1,59295,53,0,-,-,-,-,SEND
41471,2021-02-12,08:03:43,ALLOW,TCP,192.168.0.108,40.126.18.33,60878,443,0,-,0,0,0,SEND
41472,2021-02-12,08:03:43,ALLOW,TCP,192.168.0.108,40.126.18.33,60879,443,0,-,0,0,0,SEND
41473,2021-02-12,08:03:43,ALLOW,UDP,192.168.0.108,192.168.0.1,63428,53,0,-,-,-,-,SEND
41474,2021-02-12,08:03:44,ALLOW,TCP,192.168.0.108,40.119.249.228,60881,443,0,-,0,0,0,SEND
41475,2021-02-12,08:03:44,ALLOW,UDP,192.168.0.108,192.168.0.1,53364,53,0,-,-,-,-,SEND
41476,2021-02-12,08:03:44,ALLOW,UDP,192.168.0.108,142.250.182.225,53365,443,0,-,-,-,-,SEND
41477,2021-02-12,08:03:44,ALLOW,UDP,192.168.0.108,192.168.0.1,59728,53,0,-,-,-,-,SEND
41478,2021-02-12,08:03:44,ALLOW,UDP,192.168.0.108,192.168.0.1,61498,53,0,-,-,-,-,SEND
41479,2021-02-12,08:03:44,ALLOW,UDP,192.168.0.108,142.250.182.225,61499,443,0,-,-,-,-,SEND
41480,2021-02-12,08:03:44,ALLOW,UDP,192.168.0.108,142.250.182.225,61500,443,0,-,-,-,-,SEND
41481,2021-02-12,08:03:44,ALLOW,TCP,192.168.0.108,142.250.182.225,60882,443,0,-,0,0,0,SEND
41482,2021-02-12,08:03:44,ALLOW,TCP,192.168.0.108,142.250.182.225,60883,443,0,-,0,0,0,SEND
41483,2021-02-12,08:03:44,ALLOW,TCP,192.168.0.108,142.250.182.225,60884,443,0,-,0,0,0,SEND
41484,2021-02-12,08:03:44,ALLOW,TCP,192.168.0.108,142.250.182.225,60885,443,0,-,0,0,0,SEND
41485,2021-02-12,08:03:44,ALLOW,TCP,192.168.0.108,142.250.182.225,60886,443,0,-,0,0,0,SEND
41486,2021-02-12,08:03:44,ALLOW,TCP,192.168.0.108,142.250.182.225,60887,443,0,-,0,0,0,SEND
41487,2021-02-12,08:03:44,ALLOW,TCP,192.168.0.108,142.250.182.225,60888,443,0,-,0,0,0,SEND
41488,2021-02-12,08:03:44,ALLOW,TCP,192.168.0.108,142.250.182.225,60889,443,0,-,0,0,0,SEND
41489,2021-02-12,08:03:44,ALLOW,UDP,192.168.0.108,192.168.0.1,64230,53,0,-,-,-,-,SEND
